M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
5.606257027,83.19845284,5.561851031,217.1343858,440.1466682,25.78276982,30.55847734,6642.01388,55.81479274,315.1772273,16.35285463,127.0991519,86.98635359,247.546441,184.1902735,68.53874852,508.3054416,205.3152342,415.577163,152.7533951,481.5310229,450.274368,132.3456971,307.3259458,697.3048549,213.9365486,56.0,1.472444363,252.6,15.55,50.14,145.63,10.38,25.43,160.12,91.41,85.58,458.45,200.9,85.69,284.38,191.48,8.35,40.4,225.95,31.37,4578.71,38.92,115.51,160024.75,1.422938468,7.945548749,166.56,80.25,163.91,8562.01,9285.74,0.926699483,5953.4,51.44,91.95,174.91,37.78,929.8710014,60.74,15.87,73.37,214.05,2452.74,28.36,762.28,41.23,1.424530834,58.85,1939.21,480.43,201.19,88.48,1803.45,8.24,2.857938882,454.1,149.71,54.25,1155.25,33.51,29.17,156.27,440.59,59011.95,21.16,1333.81,250.35,23.89
4.723687851,202.9243052,3.485870706,125.5469264,494.0846335,26.79656365,29.09591786,6117.549894,47.68460565,174.5860134,19.26896706,239.4831491,67.78480852,187.5581307,136.0335609,64.51757031,353.5208705,178.6810532,375.736914,113.6590189,384.324966,438.31002,139.5518985,173.9926125,650.4810788,191.9078105,35.48,19.43,25.82,13.29,5.440031539,279.78,23.13,28.29,173.78,48.26,120.65,535.81,794.75,108.09,884.09,153.84,10.12,70.82,424.33,45.39,1441.84,4.86,352.41,121673.0,21.57,37.13,109.63,103.4,157.95,11755.59,11457.79,0.615507341,6638.59,35.58,197.58,64.64,28.45,1087.503958,119.63,20.48,26.02,99.18,2101.62,17.88,695.69,51.35,2.489223564,47.74,1678.93,493.84,264.86,4.25583996,1166.19,0.796932852,2.811243269,386.03,76.66,39.66,1961.69,19.87,17.37,99.21,431.85,53720.62,14.35,395.77,276.93,3.421376125
3.485870706,122.4218614,3.380406465,467.3124921,184.2556217,17.48192223,12.04608064,498.3404457,44.14521562,85.16034852,13.47445055,105.6169797,59.36316739,169.9880562,247.0664235,52.58807497,623.9743436,212.1200657,439.173489,100.2199487,156.5476707,526.7421575,148.4875882,188.8795612,583.1374064,198.941528,82.49,17.7,34.7,7.15,5.268017062,82.08,8.15,21.86,118.85,22.38,69.81,255.71,112.23,38.42,374.09,89.38,32.17,2.757719897,420.21,2.117468987,999.58,18.65,8134.45,98226.71,52.53,39.54,60.38,55.72,142.41,23006.94,9757.12,265.58,4897.2,23.96,26.67,35.52,10.67,470.396513,70.22,12.45,147.04,216.83,2309.24,1.035956794,371.48,16.99,2.510862465,1.917142438,1335.83,591.14,38.52,35.69,1899.79,2.37,11.29,231.56,47.37,26.23,478.08,12.38,23.2,79.17,245.01,35487.45,20.21,131.41,181.83,16.5
10.98493332,107.9300126,3.5524797,89.90325426,385.0563101,22.90998901,8.925619835,1996.151558,39.99163732,58.28201268,16.03861838,142.9510235,108.1751417,269.1062489,152.8449081,74.67774725,237.2430357,323.0705982,249.6671205,115.4589664,502.7418281,380.3089415,103.7997656,316.6274905,759.8395791,256.2868118,10.74,20.82,29.8,9.84,88.79,233.33,4.04,27.27,111.54,22.59,35.09,398.23,119.14,40.69,534.02,132.23,19.83,21.52,265.73,3.625093314,2184.5,7.82,60.31,96724.83,47.57,29.12,84.28,64.37,96.38,12385.75,9413.03,119.26,2737.34,27.21,69.02,60.02,27.67,469.7917398,14.47,8.1,12.1,179.58,2507.31,14.61,852.94,27.39,2.025854555,22.79,1509.76,215.62,41.0,55.11,69.09836969,2.81,27.27,368.27,57.48,33.0,412.7,20.03,20.19,173.73,469.28,57540.01,15.68,327.98,298.77,16.58
3.730103685,126.42425,3.113970487,170.4953516,313.7501403,15.10399543,12.18632607,1051.2729,41.14367408,114.547694,12.18608191,101.4253364,85.0499352,239.0536454,101.3173683,69.08830954,257.5195525,206.7528747,256.6815418,115.4952883,271.0616984,349.0468487,97.06226017,229.863443,538.5948452,196.7278418,27.98,13.38,15.49,11.15,42.78,141.96,6.39,32.35,83.2,34.0,103.07,386.18,165.6,20.83,285.13,89.53,21.63,5.64,524.86,3.001131661,3697.8,12.16,27.41,57934.88,2.51,43.59,86.51,45.26,56.8,7322.4,7039.39,2.6,1700.77,23.65,1.541505576,32.69,15.59,582.3732938,26.18,8.27,6.67,114.87,2092.06,9.69,516.94,21.21,2.449864172,11.61,1240.1,238.56,120.0,80.06,540.97,1.356912016,17.65,122.31,54.07,21.76,319.74,54.01,11.05,122.85,339.3,40284.21,11.19,140.02,1075.52,3.540368712
5.478589788,151.6296926,4.157511399,382.2313156,247.442661,35.3842514,6.576508891,1671.644467,60.69012901,28.30619041,14.95764567,173.6779006,69.36037204,214.3223806,203.8233216,42.12854366,370.401053,113.704749,350.1100976,80.77970821,237.2043198,435.0112602,150.3389375,257.5386165,275.1513145,187.3723147,81.95,109.48,2.549729507,10.74,151.06,175.44,1.943185723,31.11,70.81,75.53,40.93,325.36,201.08,18.97,456.47,183.51,15.5,14.28,502.26,16.59,5396.35,13.79,35.08,98408.32,1.847911469,46.42,140.58,58.13,131.92,5357.86,6289.78,5.98,2591.84,41.32,268.99,68.27,28.39,626.7054826,76.69,0.658181955,11.47,167.78,2438.73,4.11,715.99,1.212950298,2.415901293,23.14,1982.16,339.39,213.43,93.88,819.26,2.86,9.71,357.24,124.05,117.25,143.71,103.69,17.97,96.61,408.97,57312.02,12.77,119.28,1380.44,107.41
3.952133666,95.71152064,4.124206902,203.90409,235.0955962,33.42892117,6.000500877,1254.75236,78.75142812,22.47616441,16.46597968,179.7344701,59.41399202,204.0964651,264.0251552,50.11728436,459.6380249,182.3583861,433.024821,92.93540771,166.3163381,393.3390427,163.6194394,162.9281397,481.2259691,176.4746052,41.26,28.82,2.488350672,17.79,33.81,130.19,14.69,31.02,7.390821846,58.15,125.85,379.26,216.09,48.15,735.43,156.44,32.24,2.836969184,483.99,16.3,3631.27,15.01,8.265130532,139237.15,0.716440824,46.49,114.16,89.03,213.96,8989.69,11727.86,58.11,5428.68,80.35,25.33,71.27,26.67,518.2664568,66.9,5.25,7.18,174.13,2364.64,15.66,394.95,12.66,1.227710493,25.95,2037.48,475.71,109.17,112.4,1242.68,3.24,10.08,185.76,32.61,18.12,214.54,30.5,19.64,61.77,356.16,44788.62,17.43,235.67,496.77,3.180778326
5.545198782,108.7753171,2.003820581,95.00710024,262.2142403,22.27937859,12.43175557,675.3308332,64.43424846,47.20131381,13.42417275,116.2026553,67.77464359,172.7427511,210.0348671,71.33570136,386.662862,274.3673751,360.1975529,138.4587445,168.1751064,483.4903416,140.9486126,222.9908216,485.6265062,162.1453976,24.45,12.8,80.28,8.77,47.57,52.97,13.38,16.1,107.12,72.78,189.55,447.9,499.13,58.26,512.91,144.32,22.06,2.735816026,515.93,16.02,2775.06,20.2,8.471232953,139862.33,31.83,27.13,96.46,62.44,239.25,9785.41,13928.51,0.47233335,3161.21,35.52,2.971516569,38.86,25.18,746.3336881,108.32,21.8,42.08,177.13,2302.25,1.028570735,509.31,10.18,1.982958903,2.825725689,1554.44,438.48,161.28,86.75,1107.02,0.288430537,13.81,177.38,67.87,68.85,411.07,19.2,1.457421031,107.61,323.23,29302.95,1.017966563,153.07,611.62,18.14
4.296280137,70.19869458,2.758722517,103.2296074,341.474913,36.28418502,16.09316304,1987.13048,47.93097495,68.05802655,17.15729944,211.2961236,78.37666133,228.6803385,201.4794318,60.74213078,276.8378263,197.7941047,266.1008332,82.88233751,278.0566895,657.6775462,105.7682889,270.455563,328.6936365,196.625409,43.38,26.6,2.795397908,9.15,26.77,127.93,8.75,38.76,127.22,44.1,51.98,360.74,159.77,35.11,614.68,142.46,24.52,2.800333183,337.61,3.626805056,2732.76,31.34,11513.6,81024.23,40.93,28.96,79.33,131.41,221.09,13793.86,14402.93,2.54,2738.48,28.16,27.2,55.25,17.33,995.5325601,22.03,5.36,25.28,217.26,3406.8,13.22,703.53,18.3,2.459760031,24.02,1648.29,218.95,46.26,59.46,446.99,0.797084793,20.79,175.65,63.04,32.3,492.86,20.38,17.59,131.95,526.16,59796.13,13.21,224.05,303.62,3.166667243
4.246323392,151.5592506,3.735654435,135.7802336,364.3132413,13.33040362,8.219383922,936.7352041,67.21024064,82.15866065,12.45004036,85.64450957,63.12418998,166.9487434,152.3742284,57.46263655,336.8247838,197.3703791,331.6458944,95.32053998,309.6036365,391.8609446,121.1462055,266.481979,501.3080192,185.3691848,19.94,17.83,8.46,7.5,40.28,216.02,3.71,37.46,171.14,42.92,68.35,472.26,459.7,67.48,279.81,148.19,27.45,9.24,459.16,15.27,834.0,14.34,9063.48,87754.54,50.32,28.51,74.79,83.0,183.75,11221.67,10791.58,258.1,3065.99,20.85,25.97,30.95,24.73,705.4313884,62.41,8.42,23.22,144.21,2261.85,20.57,583.49,25.92,428.13,9.08,1250.84,358.91,52.02,62.89,805.21,0.089625544,13.87,180.79,39.33,20.33,1274.57,27.91,20.91,102.61,226.56,50529.5,17.5,193.09,202.3,3.611930322
3.702349938,129.4340462,3.308246721,99.79075512,491.7873312,25.80685563,16.98973203,708.6753739,62.6784334,69.27603668,14.78167336,114.7018338,100.0381185,261.2233488,132.822004,86.90659697,279.9226136,247.5415087,304.464362,127.364449,416.0050957,454.9560694,108.580465,231.3857175,645.006163,208.7580026,15.19,16.03,16.38,14.44,79.36,185.99,18.89,23.32,128.76,23.65,74.35,503.54,120.98,26.86,464.19,117.52,26.15,7.92,407.49,8.04,2418.44,51.6,39.42,84731.25,52.63,8.081858528,91.27,83.58,96.68,13198.87,15150.32,0.876705243,3336.48,26.82,1.31270167,42.11,25.49,816.3990508,44.9,6.76,21.5,122.13,2526.74,23.78,681.97,32.49,60.67,2.295042407,1257.63,295.66,73.52,51.78,698.3,0.028753719,19.57,170.6,28.16,15.45,456.63,18.21,14.51,112.66,463.68,38001.16,15.78,179.8,383.14,39.53
6.011461743,91.04313454,3.008506246,104.7921399,434.7588581,22.38010109,20.06010518,6195.529118,62.71313331,297.1853474,16.58538946,133.1557213,85.40062514,231.0894259,172.4565617,83.67625047,387.2175101,333.5729401,360.974911,166.8946869,661.229335,381.1336315,135.357069,208.920976,875.3168865,223.2010243,41.64,11.58,3.885541527,9.45,5.252659227,128.99,20.49,11.89,126.15,34.33,68.97,306.57,229.73,62.43,463.81,159.35,9.76,21.29,310.22,9.84,1379.57,30.84,50.69,164792.46,13.99,54.14,119.26,75.35,151.07,9945.73,15752.64,263.59,6323.67,31.63,83.74,71.9,24.15,623.1731497,97.29,29.32,27.69,148.59,2320.17,27.88,678.51,40.25,1.837720577,38.86,1713.48,519.92,119.11,62.26,1113.93,0.944698876,8.95,464.9,141.64,64.16,847.15,21.35,18.04,64.09,342.47,56284.21,16.97,121.84,262.57,2.990253229
4.296280137,93.86081614,6.499927701,104.9074087,433.8534067,14.7755525,11.60030053,901.2819518,38.5446514,218.2245336,12.72656827,181.7681275,85.23290387,202.7089528,154.073905,58.21772446,355.7371025,227.1118812,313.5118735,131.9369615,284.8548018,458.5783614,111.5027848,203.4586971,673.5287084,233.5239721,15.21,20.92,2.90298957,6.01,20.98,106.23,20.48,26.72,176.66,39.72,98.39,382.28,203.09,64.51,553.98,117.74,30.05,12.76,622.18,3.41006651,1935.09,23.06,69.33,151462.95,55.48,67.26,104.65,51.65,93.49,6329.18,7334.49,153.18,4236.48,22.86,63.81,35.34,14.97,912.2656837,45.54,7.82,84.92,204.88,2452.94,0.4730299,519.04,15.92,1.455017656,45.58,1309.32,313.16,100.49,52.71,1224.64,3.46,12.76,223.21,4.65808662,28.56,1378.09,21.97,9.56,128.33,416.8,28272.6,15.29,335.35,288.94,2.744645852
2.575547783,199.3125497,3.152825734,231.5814078,394.3278333,21.12106987,9.73703982,704.5545067,48.271034,145.3583322,14.54913854,106.8957862,91.99766207,234.7183045,257.6876196,56.71201662,492.2088469,160.5667834,422.7319767,95.64340053,220.5912157,298.4933549,145.8207078,247.8397135,587.3539746,267.1617584,42.51,7.92,20.54,9.22,25.83,119.41,10.06,26.37,200.41,14.49,29.38,476.67,786.45,57.58,373.07,86.84,37.65,2.831131994,229.96,3.38599124,2175.17,12.58,22.76,119329.81,59.15,20.2,69.6,60.53,70.29,11388.26,10379.29,382.3,5294.25,26.79,2.91676441,52.82,17.38,805.2835967,48.2,4.04,11.52,177.9,2158.3,1.568755611,556.51,16.56,0.881223805,12.78,999.97,481.63,41.46,101.99,1749.72,1.046611709,19.14,226.29,15.43,12.12,1169.05,8.96,12.75,106.89,388.73,28959.75,16.7,90.84,249.2,3.766270754
4.190815896,149.388355,3.613537945,91.74115112,382.354922,23.63694269,11.26471325,775.3834217,53.5211292,109.7075863,11.01083832,132.8093779,87.25064166,205.6262865,194.6926111,82.21522239,411.2939562,321.8750867,416.3987186,135.7144298,273.8237934,354.4580835,161.0088026,290.620103,903.3868683,216.3494096,40.15,23.78,23.89,10.97,50.12,113.5,19.39,18.95,126.5,25.31,78.96,445.03,190.24,59.61,386.76,179.88,36.16,12.01,275.34,13.68,1151.34,13.56,58.79,73726.41,58.05,21.49,81.23,78.47,86.62,8978.4,8427.16,213.79,3455.9,26.36,23.9,42.27,28.29,795.5342785,88.95,3.16,9.16,143.83,2461.73,11.17,941.28,16.18,2.712243271,12.87,1248.29,519.9,108.99,95.32,1205.73,2.5,19.43,185.82,45.34,47.65,993.59,20.51,11.05,133.89,472.49,44923.43,2.314611208,193.23,309.28,69.13
4.312932386,117.836725,3.746755934,307.543542,181.6739627,34.2850624,11.49010769,2276.417087,46.56032882,81.0410109,13.0847976,148.8211003,69.35528957,216.2943763,186.1894735,30.30627974,399.4764122,195.7006984,358.2346589,80.55774159,238.8256753,327.1545025,146.0081862,203.4810835,346.1780451,177.1631811,53.4,34.01,53.87,14.31,107.83,201.89,1.619736785,50.36,63.71,39.7,57.46,371.64,212.89,24.05,295.24,150.69,18.47,12.51,349.02,3.024017781,3695.13,23.22,48.51,74884.55,61.11,32.16,129.62,35.28,99.78,8838.67,9410.31,1.36948534,4072.2,25.03,28.37,63.42,22.32,551.820207,77.63,6.01,144.86,254.36,2351.19,19.45,560.51,13.87,1.600250213,50.55,1877.75,474.69,52.06,56.84,743.02,2.87,16.72,253.71,64.05,39.33,375.49,34.13,13.65,93.97,260.24,75818.72,15.41,161.13,393.41,24.11
5.650663023,187.5103062,3.879973923,187.9265546,443.0650653,22.9647295,18.44227398,751.9462046,48.67702285,209.2514028,14.24118701,96.57652857,111.8904221,312.3376788,206.4239457,83.21604897,456.1685243,316.3767425,403.9115928,158.6859576,342.1233967,399.422717,160.1065627,286.6129393,820.5419725,287.1759852,35.62,26.55,16.02,11.96,78.38,133.99,19.94,47.48,209.45,38.52,81.05,430.07,107.64,57.83,313.84,145.66,36.06,9.47,626.26,3.484581002,1635.15,25.74,66.67,46752.11,57.84,7.521535897,95.92,78.52,97.84,11036.57,10743.02,414.47,3871.56,25.82,2.508668933,38.98,30.31,756.8570778,54.42,13.6,24.08,127.12,2531.11,1.72694694,593.68,30.52,2.01104446,12.45,2082.5,484.29,79.16,3.544427374,1076.64,3.21,14.25,190.65,5.385692775,30.58,706.93,19.38,1.158481276,96.44,340.22,52569.47,18.89,171.96,295.55,2.847249439
4.668180356,46.83755265,4.002090412,99.59223665,401.616343,18.93363997,12.2113699,3980.488814,53.70503869,135.2766753,16.25229903,142.7112473,100.8614775,263.1191075,165.0207735,93.09474343,336.5934838,264.8032829,315.9687408,161.3576286,534.8678306,459.8407714,111.4371673,283.2941572,884.7140203,210.5164319,38.52,74.32,334.61,8.08,38.18,147.26,17.75,13.23,76.72,47.86,62.92,332.03,166.37,35.07,346.5,133.85,3.21,11.61,258.02,29.23,3813.65,35.22,94.73,105391.09,12.93,43.47,99.05,69.72,113.96,7182.57,8305.6,0.921714537,4281.44,65.41,100.21,120.31,30.17,656.5437758,63.67,20.53,34.28,219.96,2333.5,42.57,715.46,48.53,2.061225547,47.14,1382.38,393.1,165.22,50.53,790.8,1.23440984,11.78,267.12,70.84,29.68,434.47,30.81,16.28,93.72,431.07,48396.54,14.61,205.01,230.43,16.53
4.240772642,102.7301093,4.50165787,202.4696339,184.1134433,12.30347207,6.851990984,813.3850597,44.21461543,145.0481274,10.67146317,85.13831535,57.14721354,162.1051562,137.236409,60.08980631,244.5030247,359.990214,257.7396846,169.9941482,248.3337676,323.6781172,115.9132144,171.7036042,1085.950292,170.3684735,15.09,16.64,3.109317702,11.16,44.74,88.14,24.56,25.52,88.75,63.14,70.3,280.43,140.74,42.07,296.77,203.86,33.08,23.67,490.61,3.092939496,1983.87,32.93,7486.12,181446.27,68.36,59.29,77.87,56.77,146.37,7516.58,8036.59,68.23,1621.79,24.79,46.78,31.73,17.1,322.3507135,34.81,7.01,12.46,11.02893748,2442.76,23.55,626.3,15.21,2.262361741,10.28,1996.74,273.28,104.06,107.1,569.99,2.68,14.22,203.81,26.36,28.82,398.71,45.14,23.35,100.88,225.16,76331.77,13.59,168.69,351.11,10.72
3.596885696,113.3860688,3.363754216,293.3014423,197.852359,25.83532069,19.38893063,4027.316695,45.15845277,76.30126363,14.27261063,100.6882465,91.19463292,261.7824198,152.3861142,57.67263141,289.5829306,162.1607988,280.9018341,126.0891499,400.8222589,406.4198941,116.6982802,184.4582494,417.5322406,207.3239437,63.82,22.27,14.5,7.86,127.62,147.62,1.92011849,12.3,113.7,82.9,49.47,414.41,389.85,39.37,441.3,124.41,8.35,19.28,299.14,30.28,1977.22,9.09,57.79,93475.39,14.57,30.79,85.95,80.35,88.29,8059.89,9138.21,1.673805509,3440.34,32.77,74.68,81.74,16.77,601.0325114,92.73,17.61,21.74,139.68,2702.29,17.64,431.17,30.04,1.759461691,37.26,1612.42,377.25,76.0,44.14,826.71,0.623513972,14.53,471.87,45.63,18.82,235.18,29.24,1.460684237,109.74,285.93,43843.84,11.95,8.991279866,311.43,58.6
3.252739226,76.60251638,3.646842442,54.47090824,393.5570771,24.56315175,22.01352367,529.4848916,53.99651786,57.38789289,17.14472999,265.3967408,68.52684811,205.8702447,210.1561028,40.02412707,336.284297,132.7976231,341.6397549,91.71660916,425.6116274,507.2287246,160.9783373,241.1293933,239.8660706,167.1873666,33.41,11.41,13.63,16.21,16.91,83.79,1.581212706,12.01,6.478466188,7.724066808,53.09,82.6,183.47,5.07283279,582.91,134.99,16.91,9.06,500.89,12.19,8589.39,31.16,36.16,80843.29,360.53,34.32,281.58,65.63,42.81,701.46,9.816605309,0.97120054,3027.68,30.01,1.859332694,47.36,18.42,677.8237855,53.9,2.7,6.87,104.3,2521.14,0.501958607,467.34,5.35,2.358359755,16.93,1726.48,309.61,227.32,109.32,561.44,1.168731735,17.67,230.29,50.7,26.73,12.24971443,279.62,22.62,112.44,330.65,43337.58,12.44,181.63,378.74,47.63
4.962370081,40.37609645,5.106689569,53.12610566,509.9786733,28.52636307,16.41873278,874.1169878,60.85668854,54.9473108,9.816740559,186.8300697,74.05656781,138.730909,158.5952826,90.0743918,255.8697696,371.8747084,270.6687866,130.4961963,229.5492052,436.7875155,104.0434875,287.3349004,554.7877918,155.8913074,33.38,27.17,50.57,7.29,27.85,76.25,5.42,17.38,75.74,80.64,42.52,321.37,206.85,54.54,657.68,188.06,29.23,16.48,361.46,9.26,2153.36,17.15,51.5,50846.44,48.43,51.66,103.11,103.43,97.3,7448.79,7686.2,182.97,3481.49,38.56,191.97,59.93,15.91,765.748483,41.92,6.25,17.69,151.0,3169.47,19.63,788.29,11.18,238.25,19.43,1434.69,215.09,142.96,88.16,587.8,3.65,2.836700015,299.07,141.78,127.28,784.83,33.5,0.898350825,135.62,368.3,29122.58,15.8,235.36,348.28,3.528228422
5.023428326,197.7115943,4.629325109,573.9425289,340.3075542,21.83050659,14.06962184,377.9662917,56.82802989,146.7314447,21.33035689,70.64517561,83.46928922,172.4022261,241.8913241,42.95511918,608.9894053,71.37254309,525.7254161,75.77133402,181.1575321,269.6355505,180.65654,258.2325946,258.2372096,197.3139849,55.42,5.67,3.251664012,9.7,5.074348134,176.04,21.28,36.35,241.76,29.74,79.46,453.63,270.98,66.19,176.33,126.48,41.99,27.29,406.34,13.65,1169.13,19.69,28.04,160884.53,67.66,149.51,122.78,83.68,59.5,11864.2,11831.35,372.54,8002.75,28.06,7.27,43.01,12.48,1061.159444,79.19,2.57,11.97,206.24,1685.43,8.5,824.42,4.66,2.474861746,2.254915699,1696.59,728.75,121.84,102.9,2033.07,3.6,21.58,204.06,42.36,17.03,1608.27,28.77,26.69,89.26,195.1,41900.01,27.96,206.85,455.52,42.87
4.246323392,89.36533323,4.218569644,77.33895589,489.2430875,17.25201218,11.15452041,1166.665805,30.58449383,222.1887688,14.51771491,139.1057235,92.5414856,233.4121115,158.1150943,80.00804236,244.5006645,399.0789012,267.7933418,145.1823153,265.2306089,386.3862721,102.0421555,234.2287889,1033.784057,209.4124342,14.77,12.15,3.5516893,7.31,65.05,115.37,10.99,19.55,114.71,28.03,65.75,343.86,677.38,42.39,472.6,135.97,25.9,13.46,435.23,3.015368398,909.02,18.71,41.02,103178.38,39.25,26.31,100.08,72.16,331.28,9879.33,9104.76,257.4,1626.74,14.72,25.76,27.88,21.69,668.8127348,25.87,18.82,9.89,133.51,2191.26,31.11,618.78,50.04,2.046498367,10.28,1231.28,251.81,56.22,37.43,563.79,4.61,11.73,145.56,101.44,50.12,1182.14,17.91,17.9,127.52,283.39,49144.71,14.02,211.04,206.21,16.77
2.60885228,174.7474893,2.242502811,111.6250178,351.6444045,20.87145324,7.01728024,1008.115867,45.35277222,23.01902285,13.09108232,147.3380401,74.55464918,195.3088867,155.1816663,53.02146862,274.0032207,87.78686602,315.9713407,72.06650927,268.2880222,419.5324642,127.0119363,248.735169,293.6880255,209.7254232,18.55,25.32,11.67,8.92,48.99,132.12,12.51,16.56,81.18,6.930115017,94.05,389.35,14.4428215,5.335393453,464.47,73.57,23.65,3.34542524,414.48,10.2,5743.4,9.39,31.39,84795.39,20.1,26.62,105.87,41.78,59.6,6483.14,7662.89,2.98,2744.65,31.86,1.512403238,37.06,23.73,669.9626565,65.99,3.94,3.028228899,117.31,1392.49,1.40656083,546.53,9.09,1.432512524,14.46,1098.33,338.17,209.89,4.155247275,596.92,0.64551355,16.15,105.73,16.78,12.98,204.63,79.09,5.19,234.03,381.71,27089.53,5.44,373.9,1140.7,22.75
6.74971143,63.53231609,3.979887414,99.81637041,266.7639466,15.26383766,6.962183822,499.8663736,33.20433645,126.9741344,11.22451897,122.4013143,66.53452263,169.3019237,165.6578551,78.1002167,248.4681683,351.8032299,259.6557812,140.3192284,250.2099076,505.8267517,112.1097461,271.7707634,705.5172287,162.2933561,14.92,31.93,3.528427665,8.68,33.26,108.71,9.12,27.84,86.04,43.35,59.61,259.18,116.0,22.79,699.81,210.88,29.38,11.24,531.91,2.407222096,1757.2,35.47,65.15,2678779.86,45.58,42.46,68.11,43.96,64.48,9669.32,10470.85,0.818995906,1204.6,42.17,66.7,28.49,11.64,376.8884335,24.15,15.86,15.37,93.95,2349.79,35.03,689.6,37.34,1.233884912,8.71,1436.23,257.89,52.08,40.88,383.17,0.203762088,9.29,141.18,21.39,17.38,538.66,42.12,12.3,87.34,174.92,37548.72,12.49,78.3,279.76,4.334685123
4.673731106,132.7640336,4.50165787,99.20800734,411.5912747,17.7819001,18.07162534,1493.81094,41.71622246,110.6975047,10.00528231,109.5777275,82.00553988,178.9738507,144.2918499,50.26472757,373.0256004,112.1712659,387.0671022,75.63008253,507.5364081,360.8462588,134.5227901,176.152899,185.2751256,177.8005406,33.67,14.65,15.33,10.94,71.77,162.84,16.91,24.53,153.71,42.25,1.186780891,435.7,97.13,36.68,405.71,177.08,28.48,35.98,413.02,8.22,3863.3,22.21,39.92,114944.75,73.09,58.39,106.21,50.6,65.96,9005.55,8099.23,0.832345615,3357.7,31.91,207.99,47.22,12.22,1164.755944,36.41,4.17,10.86,113.56,2530.77,1.836079903,597.16,8.72,1.683423709,19.47,1406.78,297.08,185.89,118.5,1029.24,2.98,15.21,197.3,61.11,31.95,830.78,43.42,5.98,109.57,298.79,25786.06,15.2,8.57835271,812.83,34.15
3.974336665,118.553953,2.969650999,94.99429259,450.0093538,29.4153486,16.76433759,1059.268072,56.48450085,112.6089138,15.8689308,161.404911,90.15272801,217.7479607,162.0136533,64.36565914,309.0522575,266.4679192,280.6652469,114.6598866,381.1633226,361.2078536,113.1338469,273.1643161,591.5926192,185.7561531,38.27,8.8,2.462568946,7.51,52.33,128.45,1.974247273,22.12,68.85,75.18,29.24,316.95,183.02,41.62,393.93,125.67,19.48,9.27,483.13,3.46875984,4321.5,18.66,44.71,130175.68,1.29052274,25.88,106.83,94.75,67.15,7443.57,7437.82,2.62,2723.28,31.55,2.340311803,57.9,24.1,1106.035938,41.4,6.44,32.86,179.99,2936.35,12.96,711.58,13.66,300.27,20.52,1697.33,243.34,72.45,3.780824342,682.36,2.86,20.35,357.56,74.36,60.32,746.97,16.41,14.22,132.49,446.04,38401.56,14.33,238.47,256.91,10.15
